,Unnamed: 0,WhiteElo,BlackElo,WhiteName,BlackName,Winner,Termination,Site,Day,Month,Year,InitialTime,Increment,TimeControl,Opening,ECO,Number_of_Moves
170,170,1188,1820,LEGENDARY_ERFAN,cheesedout,Black,Normal,https://lichess.org/a2020dlv,1,1,2013,60,0,Bullet,Queen's Pawn Game: Franco-Sicilian Defense,C00,31
171,171,1802,1734,Beibus,troepianiz,White,Normal,https://lichess.org/d5wxowah,1,1,2013,300,8,Rapid,Robatsch (Modern) Defense,B06,62
172,172,1756,1548,nichiren1967,barriosgb2,Black,Normal,https://lichess.org/llndoc96,1,1,2013,60,1,Bullet,Caro-Kann Defense,B10,36
173,173,1896,1571,schutzstaffel,t4nk,White,Normal,https://lichess.org/7y844wez,1,1,2013,60,0,Bullet,"Nimzowitsch Defense, Declined Variation",B00,12
174,174,1722,1747,chess345,BCJ,White,Normal,https://lichess.org/qjxqrtpf,1,1,2013,300,0,Blitz,"Sicilian Defense: Paulsen Variation, Normal Variation",B45,16
175,175,1900,1568,schutzstaffel,t4nk,White,Time forfeit,https://lichess.org/rg6zzrtn,1,1,2013,60,0,Bullet,Barnes Defense,B00,21
176,176,1616,1436,Papachaco,metrolog,White,Time forfeit,https://lichess.org/po94bnv7,1,1,2013,300,0,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,32
177,177,1395,1485,GEZ,jtkjtkful,White,Normal,https://lichess.org/ks90bc3m,1,1,2013,300,1,Blitz,Scandinavian Defense: Gubinsky-Melts Defense,B01,12
178,178,1642,1615,namesnik,Kyklades,White,Normal,https://lichess.org/febm7quu,1,1,2013,240,0,Blitz,"Sicilian Defense: French Variation, Open",B40,23
179,179,1555,1563,tiggran,georgek,White,Normal,https://lichess.org/am10l4s5,1,1,2013,300,0,Blitz,Four Knights Game: Italian Variation,C46,34
180,180,1231,1452,Batalha,jlfs,Black,Time forfeit,https://lichess.org/rxcs2u38,1,1,2013,120,0,Bullet,English Opening,A10,23
181,181,1904,1564,schutzstaffel,t4nk,White,Time forfeit,https://lichess.org/28audo85,1,1,2013,60,0,Bullet,Pirc Defense #4,B07,26
182,182,1821,1740,cheesedout,nichiren1967,White,Normal,https://lichess.org/ag41m9rk,1,1,2013,60,0,Bullet,Queen's Gambit Accepted,D20,25
183,183,1880,1941,FifthCategory,chinokoli,Black,Normal,https://lichess.org/ipa872so,1,1,2013,180,0,Blitz,Sicilian Defense,B50,31
184,184,1152,1892,LEGENDARY_ERFAN,chess345,Black,Normal,https://lichess.org/iyjifeem,1,1,2013,60,0,Bullet,French Defense #2,C00,19
185,185,1461,1462,jesse,jlfs,Black,Normal,https://lichess.org/vnzp3o18,1,1,2013,120,0,Bullet,Vienna Game,C27,39
186,186,1408,1441,GEZ,jtkjtkful,White,Normal,https://lichess.org/45a9vq7r,1,1,2013,300,1,Blitz,Nimzowitsch Defense,B00,13
187,187,1148,1896,LEGENDARY_ERFAN,chess345,Black,Normal,https://lichess.org/2sj5euej,1,1,2013,60,0,Bullet,French Defense #2,C00,14
188,188,1731,1830,nichiren1967,cheesedout,Black,Normal,https://lichess.org/f0hg1zdj,1,1,2013,60,0,Bullet,Sicilian Defense: McDonnell Attack,B21,16
189,189,1907,1561,schutzstaffel,t4nk,White,Normal,https://lichess.org/udfu5b3k,1,1,2013,60,0,Bullet,Rat Defense: Small Center Defense,C00,12
190,190,1907,1561,schutzstaffel,t4nk,White,Normal,https://lichess.org/iudmz203,1,1,2013,60,0,Bullet,Barnes Defense,B00,8
191,191,1899,1565,chess345,barriosgb2,White,Normal,https://lichess.org/r2p5nh99,1,1,2013,120,0,Bullet,Caro-Kann Defense,B15,21
192,192,1145,1844,LEGENDARY_ERFAN,Hephesto,Black,Normal,https://lichess.org/dmm8yyr7,1,1,2013,60,0,Bullet,Italian Game: Giuoco Pianissimo,C50,48
193,193,1839,1724,cheesedout,nichiren1967,White,Time forfeit,https://lichess.org/ib5fhpnl,1,1,2013,60,0,Bullet,Queen's Gambit Accepted,D20,34
194,194,1911,1558,schutzstaffel,t4nk,White,Normal,https://lichess.org/hl593xt3,1,1,2013,60,0,Bullet,Barnes Defense,B00,3
195,195,1871,1951,FifthCategory,chinokoli,Black,Time forfeit,https://lichess.org/lg2zjyle,1,1,2013,180,0,Blitz,Sicilian Defense,B50,46
196,196,1420,1167,GEZ,MARCO0019,White,Normal,https://lichess.org/u4mdh0d2,1,1,2013,300,1,Blitz,Four Knights Game: Italian Variation,C50,31
197,197,1914,1333,schutzstaffel,joecasatro,White,Time forfeit,https://lichess.org/tjst0wqe,1,1,2013,60,0,Bullet,Alekhine Defense: Brooklyn Variation,B02,23
198,198,1654,1555,Shlomo,t4nk,White,Time forfeit,https://lichess.org/28og2iin,1,1,2013,0,1,Bullet,Queen's Pawn,A40,8
199,199,1182,1457,LEGENDARY_ERFAN,Mariss,Black,Normal,https://lichess.org/hca0mb9v,1,1,2013,60,0,Bullet,French Defense #2,C00,28
200,200,1595,1535,Krieg,namesnik,White,Normal,https://lichess.org/vaa06ch4,1,1,2013,60,1,Bullet,Queen's Pawn,A40,40
201,201,1709,1547,Shlomo,t4nk,White,Normal,https://lichess.org/4o6lk3gj,1,1,2013,0,1,Bullet,French Defense: Normal Variation,C00,21
202,202,1378,1483,georgek,jlfs,White,Time forfeit,https://lichess.org/scss3c5n,1,1,2013,120,0,Bullet,Philidor Defense #2,C41,33
203,203,1709,1547,Shlomo,t4nk,White,Normal,https://lichess.org/35m1o7cj,1,1,2013,0,1,Bullet,French Defense: Normal Variation,C00,28
204,204,1716,1848,nichiren1967,cheesedout,Black,Time forfeit,https://lichess.org/espwxcag,1,1,2013,60,0,Bullet,Sicilian Defense: McDonnell Attack,B21,57
205,205,1915,1142,schutzstaffel,LEGENDARY_ERFAN,White,Normal,https://lichess.org/kvzi11t1,1,1,2013,60,0,Bullet,Italian Game,C50,18
206,206,1566,1469,tiggran,serge,White,Normal,https://lichess.org/uglmi0pq,1,1,2013,300,0,Blitz,Italian Game: Anti-Fried Liver Defense,C55,41
207,207,1844,1541,Hephesto,t4nk,White,Time forfeit,https://lichess.org/d6vxjp1j,1,1,2013,0,1,Bullet,French Defense: King's Indian Attack,C00,20
208,208,1223,1746,Batalha,Shlomo,Black,Time forfeit,https://lichess.org/e2tbhgom,1,1,2013,120,0,Bullet,English Opening: King's English Variation,A20,36
209,209,1561,1604,Danut68,Kyklades,Black,Time forfeit,https://lichess.org/cu6x7sfz,1,1,2013,240,0,Blitz,Scotch Game,C45,34
210,210,1916,1526,schutzstaffel,namesnik,White,Normal,https://lichess.org/xbfnaxmo,1,1,2013,60,0,Bullet,Scandinavian Defense,B01,20
211,211,1604,1537,Krieg,t4nk,White,Normal,https://lichess.org/5g0kgttj,1,1,2013,0,1,Bullet,Horwitz Defense,A40,17
212,212,1140,1848,LEGENDARY_ERFAN,Hephesto,Black,Time forfeit,https://lichess.org/3kdwf4at,1,1,2013,60,0,Bullet,French Defense #2,C00,39
213,213,1638,1431,rasmussenesq,metrolog,White,Time forfeit,https://lichess.org/o6mld7g0,1,1,2013,120,2,Blitz,Queen's Gambit Accepted: Rosenthal Variation,D21,22
214,214,1613,1527,Krieg,t4nk,White,Time forfeit,https://lichess.org/25kvoz1w,1,1,2013,0,1,Bullet,Indian Game: Tartakower Attack,A45,19
215,215,1855,1709,cheesedout,nichiren1967,White,Time forfeit,https://lichess.org/3n5r57q7,1,1,2013,60,0,Bullet,Semi-Slav Defense: Anti-Moscow Gambit,D44,33
216,216,1622,1654,Papachaco,namesnik,Black,Normal,https://lichess.org/t2cs01w8,1,1,2013,300,0,Blitz,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",C50,28
217,217,1919,1621,schutzstaffel,Krieg,White,Normal,https://lichess.org/4hqvbv5d,1,1,2013,60,0,Bullet,Scandinavian Defense,B01,21
218,218,1221,1518,Batalha,t4nk,White,Normal,https://lichess.org/3qlyk55t,1,1,2013,0,1,Bullet,Mieses Opening,A00,12
219,219,1621,1518,Krieg,t4nk,White,Normal,https://lichess.org/qfyvgbe5,1,1,2013,0,1,Bullet,"Englund Gambit Declined, Reversed French",A40,66
220,220,1542,1707,georgek,Neuronchess,Black,Normal,https://lichess.org/uxkwqqn1,1,1,2013,480,0,Rapid,Four Knights Game,C46,28
221,221,1923,1752,schutzstaffel,Shlomo,Draw,Time forfeit,https://lichess.org/xpxxik18,1,1,2013,60,0,Bullet,Philidor Defense #3,C41,66
222,222,1703,1863,nichiren1967,cheesedout,Black,Time forfeit,https://lichess.org/h9ijsufi,1,1,2013,60,0,Bullet,Sicilian Defense: McDonnell Attack,B21,26
223,223,1849,1137,Hephesto,LEGENDARY_ERFAN,White,Normal,https://lichess.org/opfswwt7,1,1,2013,60,0,Bullet,Italian Game: Anti-Fried Liver Defense,C55,28
224,224,1570,1470,ADRNLNNJECTD,Batalha,Black,Normal,https://lichess.org/31jlxrme,1,1,2013,600,10,Rapid,French Defense: Tarrasch Variation,C03,53
225,225,1925,1654,Sig,Desmond_Wilson,White,Time forfeit,https://lichess.org/n5um0uyp,1,1,2013,420,9,Rapid,Sicilian Defense,B20,38
226,226,1863,1864,FifthCategory,Luminosity,White,Time forfeit,https://lichess.org/3rlxw36e,1,1,2013,180,0,Blitz,Caro-Kann Defense,B10,27
227,227,1882,1665,vivelafete,namesnik,Black,Time forfeit,https://lichess.org/y65yq9op,1,1,2013,180,0,Blitz,Old Benoni Defense,A43,38
228,228,1425,1128,GEZ,MARCO0019,Black,Time forfeit,https://lichess.org/vn6b4jr8,1,1,2013,300,1,Blitz,Bishop's Opening: Boi Variation,C20,54
229,229,1347,1643,6WX,rasmussenesq,Black,Time forfeit,https://lichess.org/mh7ss6vo,1,1,2013,120,2,Blitz,Indian Game: Wade-Tartakower Defense,A46,34
230,230,1550,1654,j-jorjik,metrolog,Black,Normal,https://lichess.org/xni0zij8,1,1,2013,480,8,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,35
231,231,1629,1509,Krieg,t4nk,Black,Time forfeit,https://lichess.org/cnent7zf,1,1,2013,0,1,Bullet,Horwitz Defense,A40,24
232,232,1870,1696,cheesedout,nichiren1967,White,Time forfeit,https://lichess.org/9ddxr9kg,1,1,2013,60,0,Bullet,Semi-Slav Defense: Botvinnik Variation,D44,35
233,233,1918,1134,schutzstaffel,LEGENDARY_ERFAN,White,Normal,https://lichess.org/tjfbl7fk,1,1,2013,60,0,Bullet,Elephant Gambit,C40,17
234,234,1768,1830,dissident_with_love,Beibus,White,Normal,https://lichess.org/lq8ul77r,1,1,2013,300,8,Rapid,"St. George Defense: New St. George, Traditional Line",B00,28
235,235,1615,1525,Krieg,t4nk,White,Time forfeit,https://lichess.org/ltmh7xi8,1,1,2013,0,1,Bullet,Queen's Pawn,A41,19
236,236,1765,1715,vadi,Neuronchess,Black,Time forfeit,https://lichess.org/06r2k4i6,1,1,2013,480,0,Rapid,Old Benoni Defense,A43,29
237,237,1126,1500,LEGENDARY_ERFAN,4di4,White,Time forfeit,https://lichess.org/vetydnn5,1,1,2013,60,0,Bullet,Philidor Defense #3,C41,5
238,238,1457,1533,TwoKings,peter2,White,Normal,https://lichess.org/rb0xcaov,1,1,2013,720,0,Rapid,Scotch Game,C44,48
239,239,1614,1551,Kyklades,Danut68,White,Normal,https://lichess.org/8eq6azl7,1,1,2013,240,0,Blitz,Philidor Defense #2,C41,55
240,240,1132,1918,LEGENDARY_ERFAN,schutzstaffel,Black,Normal,https://lichess.org/jktf11dt,1,1,2013,60,0,Bullet,French Defense #2,C00,21
241,241,1623,1516,Krieg,t4nk,White,Normal,https://lichess.org/12jlguzs,1,1,2013,0,1,Bullet,Indian Game,A45,29
242,242,1690,1876,nichiren1967,cheesedout,Black,Time forfeit,https://lichess.org/o2l2ra8g,1,1,2013,60,0,Bullet,Sicilian Defense: Alapin Variation,B22,51
243,243,1919,1130,schutzstaffel,LEGENDARY_ERFAN,White,Normal,https://lichess.org/qd0pk5nv,1,1,2013,60,0,Bullet,Italian Game: Anti-Fried Liver Defense,C55,26
244,244,1726,1958,troepianiz,chinokoli,Black,Normal,https://lichess.org/eqralcjr,1,1,2013,300,8,Rapid,Sicilian Defense: Bowdler Attack,B20,31
245,245,1631,1508,Krieg,t4nk,White,Normal,https://lichess.org/iwz4x6w4,1,1,2013,0,1,Bullet,Queen's Pawn Game #2,D00,78
246,246,1128,1919,LEGENDARY_ERFAN,schutzstaffel,Black,Normal,https://lichess.org/by1g8ony,1,1,2013,60,0,Bullet,French Defense #2,C00,17
247,247,1882,1685,cheesedout,nichiren1967,White,Time forfeit,https://lichess.org/noff16z7,1,1,2013,60,0,Bullet,"Queen's Gambit Refused: Chigorin Defense, Janowski Variation",D07,41
248,248,1919,1743,schutzstaffel,Luminosity,White,Time forfeit,https://lichess.org/9dh5wo6d,1,1,2013,60,0,Bullet,Caro-Kann Defense,B10,28
249,249,1281,1647,lamobot,rasmussenesq,White,Normal,https://lichess.org/s9hl6ouh,1,1,2013,120,3,Blitz,Nimzowitsch Defense: Kennedy Variation,B00,73
250,250,1638,1500,Krieg,t4nk,Black,Time forfeit,https://lichess.org/n67e1991,1,1,2013,0,1,Bullet,Horwitz Defense,A40,23
251,251,1562,1556,TheWeebles,ADRNLNNJECTD,Black,Time forfeit,https://lichess.org/s3nr0v8a,1,1,2013,480,0,Rapid,Van't Kruijs Opening,A00,56
252,252,1672,1795,Krieg,2girls1cup,Black,Normal,https://lichess.org/5idyh6op,1,1,2013,120,2,Blitz,Old Benoni Defense,A43,16
253,253,1920,1516,schutzstaffel,t4nk,White,Normal,https://lichess.org/vmftne9d,1,1,2013,60,0,Bullet,French Defense: Knight Variation,C00,14
254,254,1100,1208,4di4,LEGENDARY_ERFAN,Black,Time forfeit,https://lichess.org/jpfftsmr,1,1,2013,60,0,Bullet,Three Knights Opening,C46,6
255,255,1524,1888,namesnik,cheesedout,Black,Time forfeit,https://lichess.org/hbszt4yf,1,1,2013,60,0,Bullet,Sicilian Defense: Delayed Alapin Variation,B40,46
256,256,1861,1853,vivelafete,Luminosity,White,Normal,https://lichess.org/6n7axl08,1,1,2013,180,0,Blitz,Queen's Pawn,A40,25
257,257,1803,1665,2girls1cup,Krieg,Black,Normal,https://lichess.org/ga6ekktd,1,1,2013,120,2,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,44
258,258,1344,1252,peter2,throwaway,White,Normal,https://lichess.org/zyhneh6b,1,1,2013,300,0,Blitz,"Bishop's Opening: Vienna Hybrid, Spielmann Attack",C26,55
259,259,1246,1850,LEGENDARY_ERFAN,Hephesto,Black,Time forfeit,https://lichess.org/v9g6wbpt,1,1,2013,60,0,Bullet,Italian Game: Giuoco Pianissimo,C50,50
260,260,1874,1685,vivelafete,namesnik,White,Time forfeit,https://lichess.org/ikdget1t,1,1,2013,180,0,Blitz,Old Benoni Defense,A43,24
261,261,1470,1637,TwoKings,SiNiC,Black,Normal,https://lichess.org/qgsga9fp,1,1,2013,720,0,Rapid,Scotch Game: Classical Variation,C45,11
262,262,1584,1663,Rambo007max,mufasa,Black,Normal,https://lichess.org/eyda5jr4,1,1,2013,600,6,Rapid,Sicilian Defense: Bowdler Attack,B20,54
263,263,1541,1663,j-jorjik,metrolog,White,Normal,https://lichess.org/vezf9vyd,1,1,2013,480,8,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,30
264,264,1680,1786,Krieg,2girls1cup,White,Normal,https://lichess.org/ajb2av2i,1,1,2013,120,2,Blitz,Old Benoni Defense,A43,59
265,265,1283,1224,lifeofmg,AL3103,Black,Normal,https://lichess.org/vwa8ajti,1,1,2013,900,0,Rapid,King's Pawn Game: Damiano Defense,C40,66
266,266,1521,1891,namesnik,cheesedout,Black,Time forfeit,https://lichess.org/9npzwewn,1,1,2013,60,0,Bullet,Sicilian Defense: Delayed Alapin Variation,B40,18
267,267,1881,1669,vivelafete,cougar1,White,Time forfeit,https://lichess.org/6x8zw3y7,1,1,2013,180,0,Blitz,Horwitz Defense,A40,19
268,268,1643,1786,SiNiC,Marzinkus,Black,Normal,https://lichess.org/m85x3xbc,1,1,2013,480,8,Rapid,French Defense: Advance Variation #2,C02,25
269,269,1627,1316,rasmussenesq,lamobot,White,Normal,https://lichess.org/z0o1wjhr,1,1,2013,120,3,Blitz,English Opening: Anglo-Indian Defense,A15,24
270,270,1894,1518,cheesedout,namesnik,White,Time forfeit,https://lichess.org/zovo5jww,1,1,2013,60,0,Bullet,Old Benoni Defense,A43,23
271,271,1480,1649,sport,dissident_with_love,White,Normal,https://lichess.org/fsafb6k4,1,1,2013,300,3,Blitz,Ruy Lopez: Steinitz Defense,C62,47
272,272,1516,1899,t4nk,cheesedout,Black,Time forfeit,https://lichess.org/nm6zmz90,1,1,2013,60,0,Bullet,Van Geet Opening,A00,31
273,273,1496,1550,sport,angrom,Black,Normal,https://lichess.org/wjzz9bdm,1,1,2013,300,3,Blitz,Sicilian Defense: Bowdler Attack,B20,8
274,274,1490,1500,driverblag,psonio,Black,Normal,https://lichess.org/wvkkfh56,1,1,2013,360,2,Blitz,Philidor Defense #2,C41,26
275,275,1887,1623,vivelafete,Kyklades,Black,Time forfeit,https://lichess.org/z8kwb3p8,1,1,2013,240,0,Blitz,Queen's Pawn Game,D00,53
276,276,1771,1693,2girls1cup,Krieg,Draw,Normal,https://lichess.org/go7w6jj7,1,1,2013,120,2,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,60
277,277,1516,1896,namesnik,cheesedout,Black,Time forfeit,https://lichess.org/i1wt52od,1,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,22
278,278,1519,1572,peter2,Killi,Black,Normal,https://lichess.org/c9qfp8es,1,1,2013,480,0,Rapid,Bishop's Opening: Vienna Hybrid,C28,57
279,279,1896,1516,cheesedout,namesnik,White,Time forfeit,https://lichess.org/d1pdbfga,1,1,2013,60,0,Bullet,Queen's Gambit Accepted: Showalter Variation,D24,27
280,280,1482,1336,driverblag,blizz,Black,Normal,https://lichess.org/g0cm4yme,1,1,2013,300,0,Blitz,Sicilian Defense: Bowdler Attack,B20,44
281,281,1098,1514,Desmond_Wilson,t4nk,Black,Time forfeit,https://lichess.org/1q0memnr,1,1,2013,0,1,Bullet,Queen's Pawn Game: Zukertort Variation,D02,4
282,282,1095,1516,Desmond_Wilson,t4nk,Black,Time forfeit,https://lichess.org/hm4egf7y,1,1,2013,0,1,Bullet,Queen's Pawn,A41,7
283,283,1095,1516,Desmond_Wilson,t4nk,Black,Time forfeit,https://lichess.org/tb8uut9a,1,1,2013,0,1,Bullet,Owen Defense: Smith Gambit,B00,7
284,284,1696,1768,Krieg,2girls1cup,White,Normal,https://lichess.org/at8j9t71,1,1,2013,120,2,Blitz,Benoni Defense: Benoni Gambit Accepted,A43,23
285,285,1595,1546,H___N,TheWeebles,Black,Normal,https://lichess.org/7r4la14g,1,1,2013,480,0,Rapid,Sicilian Defense: Staunton-Cochrane Variation,B20,62
286,286,1567,1650,ADRNLNNJECTD,Desmond_Wilson,Black,Normal,https://lichess.org/v96omqbo,1,1,2013,600,10,Rapid,Blackmar-Diemer Gambit: Gedult Gambit,D00,41
287,287,1510,1581,peter2,Killi,Black,Normal,https://lichess.org/evvfluof,1,1,2013,480,0,Rapid,Vienna Game: Max Lange Defense,C25,36
288,288,1902,1518,cheesedout,t4nk,White,Normal,https://lichess.org/t45uawtq,1,1,2013,60,0,Bullet,Old Indian Defense,A41,13
289,289,1623,1683,Krieg,2girls1cup,Black,Normal,https://lichess.org/rgnpxeq9,1,1,2013,60,1,Bullet,Benoni Defense: Benoni Gambit Accepted,A43,24
290,290,1487,1640,sport,DangerCat,White,Normal,https://lichess.org/24o7a5mw,1,1,2013,300,3,Blitz,French Defense #2,C00,31
291,291,1515,1904,t4nk,cheesedout,Black,Normal,https://lichess.org/mgnijq0f,1,1,2013,60,0,Bullet,Van Geet Opening,A00,11
292,292,1754,1708,2girls1cup,Krieg,White,Normal,https://lichess.org/p4t6m434,1,1,2013,120,2,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,59
293,293,1866,1500,vivelafete,chinekeboy,Black,Normal,https://lichess.org/nfxf1fmi,1,1,2013,180,0,Blitz,Canard Opening,A45,26
294,294,1904,1515,cheesedout,t4nk,White,Time forfeit,https://lichess.org/lwiyxtwc,1,1,2013,0,1,Bullet,Old Indian Defense,A41,5
295,295,1513,1907,t4nk,cheesedout,Black,Normal,https://lichess.org/xrsqth2o,1,1,2013,0,1,Bullet,Mieses Opening,A00,55
296,296,1793,1731,Marzinkus,Neuronchess,White,Normal,https://lichess.org/pl0mbfcr,1,1,2013,480,0,Rapid,"Russian Game: Modern Attack, Center Variation",C43,40
297,297,1469,1425,jimmy80,metrolog,Black,Time forfeit,https://lichess.org/ancngao7,1,1,2013,300,3,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,30
298,298,1588,1642,dipo_a,Kyklades,White,Normal,https://lichess.org/kjcjg00m,1,1,2013,240,0,Blitz,"King's Gambit Accepted, MacLeod Defense",C34,39
299,299,1388,1272,oleh77,Quixote91,White,Normal,https://lichess.org/l0fxtsy0,1,1,2013,1800,8,Classical,Sicilian Defense: Smith-Morra Gambit #2,B21,12
300,300,1909,1510,cheesedout,t4nk,White,Time forfeit,https://lichess.org/64li5k2b,1,1,2013,0,1,Bullet,English Defense #2,A40,29
301,301,1851,1940,vivelafete,chinekeboy,Draw,Time forfeit,https://lichess.org/f4v20wqr,1,1,2013,240,0,Blitz,Sicilian Defense: Bowdler Attack,B20,62
302,302,1510,1909,t4nk,cheesedout,Black,Normal,https://lichess.org/a4bhun8r,1,1,2013,0,1,Bullet,Van't Kruijs Opening,A00,21
303,303,1912,1508,cheesedout,t4nk,White,Time forfeit,https://lichess.org/dxbzay4h,1,1,2013,0,1,Bullet,Old Indian Defense,A41,15
304,304,1508,1912,t4nk,cheesedout,Black,Time forfeit,https://lichess.org/6ata67vx,1,1,2013,0,1,Bullet,Van Geet Opening,A00,14
305,305,1912,1508,cheesedout,t4nk,White,Time forfeit,https://lichess.org/phafmypu,1,1,2013,0,1,Bullet,Queen's Pawn Game: Anglo-Slav Opening,A41,26
306,306,1557,1590,j-jorjik,Killi,Black,Normal,https://lichess.org/mjerxzjl,1,1,2013,480,8,Rapid,"Nimzowitsch Defense: Kennedy Variation, Keres Attack",B00,58
307,307,1914,1506,cheesedout,t4nk,White,Time forfeit,https://lichess.org/8ptmepwt,1,1,2013,0,1,Bullet,English Defense #2,A40,12
308,308,1474,1508,donchester,blizz,White,Time forfeit,https://lichess.org/tx4bcyaf,1,1,2013,300,0,Blitz,Zukertort Opening: Reversed Mexican Defense,A06,21
309,309,1529,1890,t4nk,cheesedout,Black,Normal,https://lichess.org/vkwedmwm,1,1,2013,0,1,Bullet,Zukertort Opening: Sicilian Invitation,A04,31
310,310,1506,1914,t4nk,cheesedout,White,Time forfeit,https://lichess.org/tv1m01jj,1,1,2013,0,1,Bullet,Hungarian Opening: Sicilian Invitation,A00,22
311,311,1629,1502,Kyklades,sport,Black,Normal,https://lichess.org/cph70t38,1,1,2013,240,0,Blitz,"Englund Gambit Declined, Reversed French",A40,41
312,312,1396,1526,oleh77,Maroz,Black,Normal,https://lichess.org/i4x1tyyo,1,1,2013,1800,8,Classical,Ruy Lopez: Cozio Defense,C60,17
313,313,1890,1529,cheesedout,t4nk,White,Time forfeit,https://lichess.org/yz1gynpe,1,1,2013,0,1,Bullet,Queen's Pawn Game: Anglo-Slav Opening,A41,14
314,314,1775,1773,hostking,DangerCat,White,Normal,https://lichess.org/q4xkbal4,1,1,2013,540,0,Rapid,"French Defense: Winawer Variation, Fingerslip Variation",C15,17
315,315,1516,1532,Rodney,jaquen81,Black,Normal,https://lichess.org/d8qglqec,1,1,2013,480,0,Rapid,"Queen's Gambit Accepted: Central Variation, Greco Variation",D20,28
316,316,1670,1853,psonio,vivelafete,White,Normal,https://lichess.org/lkvl0cun,1,1,2013,240,0,Blitz,French Defense: Knight Variation,C00,32
317,317,1457,1639,jimmy80,kingofconcentration,Black,Time forfeit,https://lichess.org/4slksk6v,1,1,2013,300,3,Blitz,"Caro-Kann Defense: Exchange Variation, Rubinstein Variation",B13,15
318,318,1562,1558,TheWeebles,H___N,White,Normal,https://lichess.org/zqxwvgoq,1,1,2013,480,0,Rapid,"King's Gambit Declined, Queen's Knight Defense",C30,30
319,319,1500,1092,chinekeboy,Desmond_Wilson,White,Time forfeit,https://lichess.org/3zuhuzxy,1,1,2013,120,0,Bullet,Queen's Gambit Declined: Alekhine Variation,D51,19
320,320,1512,1647,zebrao,metrolog,Black,Normal,https://lichess.org/1s9zj7z0,1,1,2013,420,3,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,31
